"Ping","Server","CPU Average / 30 sec","CPU Max","CPU Min","Memory Usage","%Ocupado C:","%Ocupado D:","%Ocupado E:","DiskQueue","3 TopProcess","3 TopProcessPercent","UpTime"
"GREENOK","XAPISV3101P","46,19%","69,82%","27,93%","46.28%","C:68.41%","D:41.73%","E:69.22%","0","javaw#14--javaw#26--WinTCPInW#6","100--79--31","0"
"GREENOK","XAPISV3102P","27,19%","46,06%","13,23%","45.88%","C:68.82%","D:41.72%","E:70.25%","0","javaw#36--wfica32--IeEmbed#1","89--50--25","0"
"GREENOK","XAPISV3103P","26,89%","42,55%","16,63%","49.94%","C:68.82%","D:41.67%","E:70.78%","0","javaw#46--IeEmbed#10--javaw#16","53--30--15","0"
"GREENOK","XAPISV3104P","62,90%","80,40%","48,28%","50.41%","C:68.97%","D:41.72%","E:70.04%","0","javaw#42--iexplore#33--iexplore#9","100--85--32","0"
"GREENOK","XAPISV3105P","26,16%","38,21%","14,34%","48.75%","C:69.02%","D:41.63%","E:69.84%","0","SelfService--iexplore#13--javaw#46","65--20--16","0"
"GREENOK","XAPISV3106P","44,51%","57,22%","33,72%","45.98%","C:68.82%","D:41.72%","E:69.94%","0","iexplore#23--javaw#42--javaw#6","67--43--15","0"
"GREENOK","XAPISV3107P","35,20%","62,39%","24,42%","46.86%","C:68.7%","D:42.13%","E:69.93%","0","iexplore#28--iexplore#15--iexplore#18","75--15--11","0"
"GREENOK","XAPISV3108P","69,35%","95,51%","47,03%","44.17%","C:68.27%","D:41.6%","E:70%","0","ReconnAct#8--concentr#8--Receiver#8","0--0--0","0"
"GREENOK","XAPISV3113P","38,37%","56,88%","24,68%","44.19%","C:68.6%","D:41.84%","E:70.68%","0","javaw#22--wfica32--javaw#46","75--58--37","0"
"GREENOK","XAPISV3114P","34,82%","50,00%","23,47%","48.86%","C:68.78%","D:41.85%","E:69.41%","0","iexplore#27--iexplore#15--javaw#8","86--23--19","0"
"GREENOK","XAPISV3115P","30,11%","45,57%","15,90%","43.58%","C:68.1%","D:41.8%","E:70.19%","0","iexplore#26--iexplore#27--javaw#2","97--17--12","0"
"GREENOK","XAPISV3116P","31,79%","42,17%","16,85%","46.27%","C:68.63%","D:41.83%","E:70.53%","0","javaw#2--javaw#38--javaw","20--20--16","0"
"GREENOK","XAPISV3117P","34,08%","60,95%","16,41%","50.42%","C:69.02%","D:41.85%","E:71.13%","0","javaw#42--iexplore#29--iexplore#3","67--55--47","0"
"GREENOK","XAPISV3118P","44,98%","59,20%","25,95%","47.13%","C:68.88%","D:42.03%","E:69.94%","0","javaw#15--javaw#46--iexplore#20","84--75--71","0"
"GREENOK","XAPISV3119P","30,49%","37,75%","20,07%","47.88%","C:68.64%","D:41.63%","E:69.83%","0","javaw#16--java--iexplore#30","79--71--19","0"
"GREENOK","XAPISV3120P","35,05%","44,19%","23,19%","46.47%","C:68.53%","D:41.59%","E:70.3%","0","javaw#2--splwow64#10--iexplore#26","88--20--20","0"
"GREENOK","XAPISV3121P","29,10%","41,64%","12,48%","46.11%","C:68.59%","D:41.78%","E:69.62%","0","javaw#46--javaw#34--javaw#49","100--45--16","0"
"GREENOK","XAPISV3122P","21,74%","28,52%","14,07%","45.17%","C:68.69%","D:41.79%","E:69.46%","0","javaw#30--iexplore#5--encsvc","16--12--8","0"
"GREENOK","XAPISV3123P","35,76%","45,10%","26,14%","50.49%","C:69.38%","D:41.93%","E:71.97%","0","iexplore#28--BrokerAgent--iexplore#29","100--54--54","0"
"GREENOK","XAPISV3124P","32,42%","57,03%","15,65%","40.5%","C:68.58%","D:41.74%","E:70.03%","0","IeEmbed#1--javaw#18--javaw#42","60--25--12","0"
"GREENOK","XAPISV3125P","29,15%","45,03%","18,91%","50.76%","C:68.93%","D:41.77%","E:69.88%","0","javaw#14--javaw#22--javaw#12","19--7--7","0"
"GREENOK","XAPISV3126P","27,49%","43,58%","13,95%","47.29%","C:69%","D:41.77%","E:70.1%","0","javaw#46--javaw#6--WinTCPInW#11","87--16--8","0"
"GREENOK","XAPISV3127P","34,53%","61,13%","21,76%","50.93%","C:68.49%","D:41.66%","E:70.09%","0","splwow64#1--javaw#30--javaw#44","88--24--20","0"
"GREENOK","XAPISV3128P","25,12%","34,62%","17,64%","41.66%","C:68.15%","D:41.53%","E:69.78%","0","javaw#40--javaw#6--CtxSvcHost#3","17--17--8","0"
"GREENOK","XAPISV3129P","19,53%","38,01%","10,55%","44.68%","C:80.56%","D:41.88%","E:81.08%","0","javaw#10--javaw#20--wfica32","16--12--12","0"
"GREENOK","XAPISV3130P","55,78%","73,63%","35,61%","49.52%","C:68.84%","D:41.62%","E:69.57%","0","javaw#36--javaw#18--UcMapi#1","90--79--11","0"
"GREENOK","XAPISV3131P","37,75%","51,85%","24,56%","48.2%","C:68.73%","D:41.86%","E:69.21%","0","javaw#38--iexplore#30--javaw#24","20--16--8","0"
"GREENOK","XAPISV3132P","29,25%","38,32%","15,01%","46.8%","C:73.39%","D:41.65%","E:74.63%","0","javaw#42--javaw#14--javaw#18","19--15--11","0"
"GREENOK","XAPISV3133P","22,05%","29,88%","16,60%","45.2%","C:69.05%","D:41.75%","E:69.84%","0","AcroRd32#5--IeEmbed#4--javaw#16","71--66--20","0"
"GREENOK","XAPISV3134P","63,77%","75,68%","41,02%","48.22%","C:68.8%","D:41.81%","E:72.17%","0","javaw#49--EXCEL#1--MSACCESS","100--70--46","0"
"GREENOK","XAPISV3135P","62,30%","79,10%","48,78%","47.94%","C:68.98%","D:41.73%","E:70.68%","0","ABTelnetPRC#8--ab0100P#8--UcMapi#3","0--0--0","0"
"GREENOK","XAPISV3136P","29,80%","47,81%","18,55%","47.98%","C:68.87%","D:41.75%","E:69.84%","0","explorer#9--lync#3--javaw#6","19--11--11","0"
"GREENOK","XAPISV3137P","24,44%","36,12%","17,40%","47.57%","C:68.96%","D:41.99%","E:70.76%","0","iexplore#23--javaw#10--javaw#34","68--17--12","0"
"GREENOK","XAPISV3138P","59,32%","72,49%","30,87%","50.5%","C:68.8%","D:41.59%","E:69.68%","0","javaw#18--iexplore#1--javaw#23","23--19--15","0"
"GREENOK","XAPISV3139P","34,63%","46,56%","24,41%","48.58%","C:69.26%","D:41.79%","E:70.46%","0","iexplore#3--javaw#38--AcroRd32#4","84--64--40","0"
"GREENOK","XAPISV3140P","31,74%","61,75%","18,32%","48.85%","C:69.04%","D:41.65%","E:69.93%","0","iexplore#28--iexplore#11--javaw#25","70--15--15","0"
"GREENOK","XAPISV3141P","51,74%","77,02%","33,19%","51.21%","C:68.76%","D:41.85%","E:70.82%","0","SelfServicePlugin#8--wfcrun32#8--Sentinel#8","0--0--0","0"
"GREENOK","XAPISV3142P","27,56%","41,65%","17,62%","45.93%","C:69.78%","D:41.59%","E:70.24%","0","javaw--iexplore#17--javaw#21","57--24--12","0"
"GREENOK","XAPISV3143P","30,93%","43,53%","19,31%","44.51%","C:68.4%","D:41.7%","E:71.91%","0","javaw#2--javaw#44--javaw#27","33--16--12","0"
"GREENOK","XAPISV3144P","29,58%","44,14%","17,54%","44.02%","C:68.62%","D:41.76%","E:69.94%","0","iexplore#9--javaw#10--iexplore#24","16--16--12","0"
"GREENOK","XAPISV3145P","57,31%","73,32%","39,26%","50.17%","C:68.76%","D:41.64%","E:70.62%","0","iexplore#12--EXCEL--KX5000","0--0--0","0"
"GREENOK","XAPISV3146P","27,50%","53,99%","11,02%","47.99%","C:68.69%","D:41.73%","E:69.51%","0","iexplore#26--iexplore#27--javaw#16","42--30--26","0"
"GREENOK","XAPISV3147P","28,97%","49,02%","14,03%","46.07%","C:69.16%","D:41.85%","E:71.34%","0","javaw#40--javaw#26--iexplore#26","96--64--20","0"
"GREENOK","XAPISV3148P","22,95%","33,98%","11,80%","49.23%","C:69.26%","D:41.61%","E:69.98%","0","javaw#2--javaw--javaw#10","29--18--7","0"
"GREENOK","XAPISV3149P","31,91%","46,73%","18,95%","46.15%","C:69.51%","D:41.74%","E:71.35%","0","VA1800--javaw#31--OutlookEmbed365","95--23--7","0"
"GREENOK","XAPISV3150P","73,66%","97,27%","49,12%","49.73%","C:68.79%","D:41.83%","E:70.13%","0","iexplore#9--WINWORD#1--javaw#14","100--26--19","0"
"GREENOK","XAPISV3151P","59,96%","86,18%","35,93%","46.02%","C:68.04%","D:41.6%","E:69.01%","0","iexplore#16--javaw#6--javaw#25","75--17--10","0"
"GREENOK","XAPISV3152P","25,94%","43,94%","13,28%","44.53%","C:68.53%","D:41.85%","E:70.51%","0","wfica32--AB5000--javaw#42","21--18--10","0"
"GREENOK","XAPISV3153P","42,64%","53,95%","30,46%","47.59%","C:68.32%","D:41.96%","E:70.83%","0","iexplore#26--javaw#33--javaw#12","100--59--55","0"
"GREENOK","XAPISV3154P","40,47%","68,75%","22,26%","45.42%","C:68.35%","D:41.91%","E:72.11%","0","iexplore#7--IeEmbed#3--iexplore#8","0--0--0","0"
"GREENOK","XAPISV3155P","41,71%","75,83%","11,30%","41.24%","C:68.39%","D:41.84%","E:69.19%","0","powershell--iexplore#21--iexplore#20","95--95--24","0"
"GREENOK","XAPISV3156P","23,53%","44,44%","11,13%","45.11%","C:68.28%","D:41.58%","E:71.27%","0","javaw#16--javaw#38--javaw#24","27--19--15","0"
"GREENOK","XAPISV3157P","43,11%","54,68%","32,61%","44.09%","C:68.28%","D:42.02%","E:69.72%","0","javaw#2--UcMapi--iexplore#12","15--11--11","0"
"GREENOK","XAPISV3158P","35,44%","45,83%","17,92%","51.81%","C:69.27%","D:41.76%","E:70.31%","0","javaw#38--javaw#12--WINWORD#1","49--42--39","0"
"GREENOK","XAPISV3159P","11,84%","15,63%","8,60%","43.78%","C:68.84%","D:41.98%","E:71.28%","0","javaw#23--javaw#2--javaw#28","19--15--11","0"
"GREENOK","XAPISV3160P","48,71%","70,92%","34,04%","47.14%","C:69.04%","D:41.69%","E:69.83%","0","iexplore#29--javaw#29--javaw#35","100--90--86","0"
"GREENOK","XAPISV3161P","43,08%","55,46%","26,35%","46.62%","C:69%","D:41.85%","E:69.99%","0","iexplore#20--iexplore#31--UcMapi#7","84--15--11","0"
"GREENOK","XAPISV3162P","39,40%","45,33%","29,65%","48.97%","C:68.89%","D:41.72%","E:70.25%","0","javaw#14--javaw#20--WinTCPInW#3","100--14--14","0"
"GREENOK","XAPISV3163P","23,62%","39,70%","13,67%","48.79%","C:68.58%","D:41.61%","E:69.63%","0","splwow64#5--javaw#34--iexplore#33","88--88--84","0"
"GREENOK","XAPISV3164P","48,37%","71,48%","27,53%","47.64%","C:68.74%","D:41.97%","E:69.99%","0","iexplore#27--iexplore#28--javaw#24","76--26--15","0"
"GREENOK","XAPISV3165P","35,09%","51,36%","19,33%","50.47%","C:69.2%","D:41.58%","E:70.82%","0","iexplore#5--javaw#44--javaw#12","81--66--11","0"
"GREENOK","XAPISV3166P","40,94%","52,04%","29,55%","45.79%","C:68.87%","D:41.79%","E:69.41%","0","iexplore#35--javaw#34--javaw#38","82--70--19","0"
"GREENOK","XAPISV3167P","50,29%","78,36%","29,76%","48.25%","C:68.87%","D:41.69%","E:70.61%","0","javaw#38--javaw#42--javaw#21","100--18--10","0"
"GREENOK","XAPISV3168P","45,96%","58,22%","34,14%","46.74%","C:68.52%","D:41.73%","E:69.26%","0","iexplore#23--wfica32--javaw#24","97--18--18","0"
"GREENOK","XAPISV3169P","59,13%","74,81%","41,66%","48.03%","C:68.64%","D:41.76%","E:71.19%","0","javaw#2--iexplore#2--iexplore#19","89--78--44","0"
"GREENOK","XAPISV3170P","30,35%","42,05%","13,68%","42.99%","C:68.65%","D:41.68%","E:70.71%","0","CseEngine--javaw#6--javaw#2","97--93--12","0"
"GREENOK","XAPISV3171P","50,03%","74,02%","37,50%","48.33%","C:68.59%","D:41.87%","E:69.52%","0","iexplore#28--OUTLOOK#2--javaw#4","71--14--11","0"
"GREENOK","XAPISV3172P","25,27%","43,76%","15,13%","43.56%","C:68.14%","D:41.77%","E:68.94%","0","javaw#26--BrokerAgent--javaw#10","84--23--15","0"
"GREENOK","XAPISV3173P","44,09%","53,21%","33,65%","50.79%","C:68.86%","D:41.76%","E:70.04%","0","iexplore#36--iexplore#34--iexplore#33","100--85--60","0"
"GREENOK","XAPISV3174P","53,49%","82,46%","34,18%","46.41%","C:68.67%","D:41.74%","E:69.57%","0","javaw#10--iexplore#22--iexplore#26","87--76--72","0"
"GREENOK","XAPISV3175P","22,75%","31,91%","13,87%","45.69%","C:68.31%","D:41.64%","E:69.04%","0","javaw#6--javaw#44--javaw#10","15--11--11","0"
"GREENOK","XAPISV3176P","35,41%","45,75%","25,85%","46.63%","C:69.18%","D:41.68%","E:70.19%","0","javaw#22--iexplore#24--CtxSvcHost#3","100--86--7","0"
"GREENOK","XAPISV3177P","26,65%","43,99%","18,83%","49.16%","C:68.98%","D:41.64%","E:69.83%","0","javaw#34--UcMapi#5--javaw#35","0--0--0","0"
"GREENOK","XAPISV3178P","24,88%","31,25%","18,64%","48.54%","C:68.93%","D:41.85%","E:69.35%","0","javaw#46--iexplore#17--iexplore#23","99--84--40","0"
"GREENOK","XAPISV3179P","52,35%","66,82%","39,83%","46.14%","C:68.59%","D:42.05%","E:69.88%","0","iexplore#26--wfica32--System","52--26--22","0"
"GREENOK","XAPISV3180P","20,59%","25,03%","14,79%","48.61%","C:69.08%","D:41.86%","E:70.31%","0","javaw#30--javaw#4--javaw#10","100--57--15","0"
"GREENOK","XAPISV3181P","39,62%","54,88%","23,44%","48.07%","C:68.75%","D:41.88%","E:70.67%","0","iexplore#29--javaw#36--CtxSvcHost","76--30--11","0"
"GREENOK","XAPISV3182P","38,93%","57,90%","23,71%","49%","C:69.52%","D:41.96%","E:71.07%","0","javaw#2--SGB100--javaw#12","45--22--11","0"
"GREENOK","XAPISV3183P","36,82%","55,66%","27,93%","43.43%","C:68.59%","D:41.71%","E:69.4%","0","AcroRd32--javaw#49--javaw#30","98--11--7","0"
"GREENOK","XAPISV3184P","25,28%","48,82%","13,67%","50.85%","C:69.16%","D:41.72%","E:71.58%","0","mspaint--FlashUtil64_28_0_0_161_ActiveX--winlogon#10","0--0--0","0"
"GREENOK","XAPISV3185P","34,03%","59,21%","16,38%","46.59%","C:68.34%","D:41.72%","E:68.75%","0","javaw#24--iexplore#1--iexplore#30","100--44--29","0"
"GREENOK","XAPISV3186P","74,69%","89,67%","57,50%","50.98%","C:69.59%","D:41.76%","E:70.5%","0","iexplore#29--javaw#6--wfica32","100--59--51","0"
"GREENOK","XAPISV3187P","26,51%","43,08%","16,79%","43.43%","C:68.35%","D:41.67%","E:69.62%","0","javaw--javaw#42--IeEmbed","8--4--4","0"
"GREENOK","XAPISV3188P","52,69%","79,30%","15,42%","46.33%","C:69.1%","D:41.77%","E:71.44%","0","javaw#41--iexplore#27--SelfService","100--74--43","0"
"GREENOK","XAPISV3189P","37,42%","61,51%","19,70%","47.65%","C:68.56%","D:41.72%","E:69.41%","0","javaw#4--IeEmbed#10--iexplore#34","100--97--15","0"
"GREENOK","XAPISV3191P","69,89%","93,56%","54,87%","42.58%","C:68.15%","D:42.03%","E:70.86%","0","iexplore#5--iexplore#29--OUTLOOK#3","100--100--100","0"
"GREENOK","XAPISV3192P","41,14%","52,93%","31,64%","44.48%","C:68.72%","D:41.86%","E:71.07%","0","iexplore#16--javaw#2--AcroRd32#4","100--95--49","0"
"GREENOK","XAPISV3193P","36,08%","59,77%","24,71%","48.28%","C:68.59%","D:41.83%","E:69.06%","0","javaw#4--iexplore#23--javaw#16","100--81--18","0"
"GREENOK","XAPISV3194P","17,22%","30,28%","8,89%","43.3%","C:69.04%","D:41.82%","E:70.3%","0","javaw#42--EXB600--javaw#46","23--11--11","0"
"GREENOK","XAPISV3195P","30,67%","44,98%","18,25%","48.05%","C:68.58%","D:41.74%","E:69.82%","0","wfica32--OUTLOOK#2--IeEmbed#3","7--7--3","0"
"GREENOK","XAPISV3196P","44,27%","58,63%","35,74%","47.69%","C:68.48%","D:41.75%","E:69.41%","0","AcroRd32#5--spoolsv--javaw#20","95--30--15","0"
"GREENOK","XAPISV3197P","26,71%","33,21%","21,68%","46.45%","C:68.64%","D:41.72%","E:72.11%","0","javaw#8--javaw#26--javaw#22","7--7--7","0"
"GREENOK","XAPISV3198P","39,83%","58,83%","28,78%","46.17%","C:68.33%","D:42.02%","E:69.78%","0","iexplore#26--javaw#6--javaw#38","93--85--7","0"
"GREENOK","XAPISV3199P","19,83%","54,14%","4,50%","45.34%","C:68.84%","D:42.07%","E:71.03%","0","IeEmbed#4--iexplore#15--IeEmbed#5","0--0--0","0"
"GREENOK","XAPISV3200P","36,75%","59,76%","17,34%","49.05%","C:69.14%","D:41.73%","E:69.82%","0","javaw#30--iexplore#13--javaw","82--51--39","0"
"GREENOK","XAPISV3201P","33,16%","44,20%","20,08%","49.58%","C:69.3%","D:41.72%","E:70.29%","0","javaw#20--javaw#26--iexplore#27","100--73--47","0"
"GREENOK","XAPISV3202P","26,62%","39,96%","10,24%","47.38%","C:68.63%","D:41.96%","E:70.19%","0","javaw#8--splwow64#13--iexplore#17","99--92--14","0"
"GREENOK","XAPISV3203P","19,46%","31,58%","9,38%","44.89%","C:68.84%","D:41.59%","E:69.63%","0","javaw#24--iexplore#19--javaw#26","23--11--11","0"
"GREENOK","XAPISV3204P","46,91%","66,07%","27,13%","50.65%","C:69.05%","D:41.85%","E:70.2%","0","javaw#4--javaw#46--javaw#42","100--22--11","0"
"GREENOK","XAPISV3205P","59,80%","92,78%","28,71%","49.88%","C:68.65%","D:41.77%","E:71.08%","0","javaw#49--iexplore#32--iexplore#33","88--85--71","0"
"GREENOK","XAPISV3206P","47,52%","67,21%","33,19%","47.14%","C:68.7%","D:41.69%","E:69.64%","0","iexplore#25--iexplore#27--UcMapi#4","78--14--14","0"
"GREENOK","XAPISV3207P","20,03%","29,26%","10,89%","45.11%","C:68.54%","D:41.84%","E:69.15%","0","iexplore#13--javaw--IeEmbed","30--15--11","0"
"GREENOK","XAPISV3208P","26,68%","39,65%","15,43%","46.78%","C:69.01%","D:41.8%","E:69.89%","0","iexplore#20--encsvc--javaw#2","42--11--7","0"
"GREENOK","XAPISV3209P","19,93%","31,74%","12,62%","45.38%","C:69.01%","D:41.63%","E:69.68%","0","javaw#2--javaw#6--javaw#10","19--19--11","0"
"GREENOK","XAPISV3210P","42,65%","85,01%","22,23%","45.15%","C:69.26%","D:42.02%","E:70.82%","0","javaw#20--javaw#32--javaw#18","12--12--8","0"
"GREENOK","XAPISV3211P","37,57%","58,75%","26,04%","48.53%","C:68.67%","D:41.63%","E:69.68%","0","javaw#34--javaw#2--UcMapi#7","32--21--14","0"
"GREENOK","XAPISV3212P","22,66%","30,28%","8,21%","46.24%","C:68.78%","D:41.76%","E:70.4%","0","lync#8--BrokerAgent--javaw#38","64--30--26","0"
"GREENOK","XAPISV3213P","39,21%","49,27%","20,85%","47.42%","C:68.9%","D:41.63%","E:70.45%","0","iexplore#22--javaw#38--iexplore#17","80--48--32","0"
"GREENOK","XAPISV3214P","13,34%","24,03%","6,45%","45.44%","C:68.59%","D:41.75%","E:69.78%","0","javaw#10--iexplore#15--IeEmbed","35--15--7","0"
"GREENOK","XAPISV3215P","36,57%","56,43%","24,20%","49.46%","C:69.08%","D:41.79%","E:71.08%","0","iexplore#21--javaw#8--iexplore#29","89--44--41","0"
"GREENOK","XAPISV3216P","57,67%","84,38%","39,52%","49%","C:69.03%","D:41.91%","E:69.99%","0","iexplore#32--javaw#44--iexplore#19","100--99--99","0"
"GREENOK","XAPISV3217P","46,30%","76,38%","26,60%","47.04%","C:68.43%","D:41.81%","E:69.16%","0","CseEngine--iexplore#34--iexplore#33","37--30--30","0"
"GREENOK","XAPISV3218P","44,35%","71,29%","24,60%","50.65%","C:68.88%","D:41.73%","E:70.1%","0","javaw#18--javaw#24--javaw#34","76--21--14","0"
"GREENOK","XAPISV3219P","24,47%","40,24%","10,05%","45.9%","C:68.77%","D:41.87%","E:69.67%","0","UcMapi#3--javaw#10--javaw#7","11--7--7","0"
"GREENOK","XAPISV3220P","24,43%","35,74%","17,38%","47.53%","C:68.22%","D:41.69%","E:69.1%","0","iexplore#27--javaw#14--javaw#26","76--45--15","0"
"GREENOK","XAPISV3221P","35,76%","69,07%","19,35%","48.37%","C:68.68%","D:41.92%","E:70.04%","0","javaw#20--javaw#2--javaw#24","18--11--7","0"
"GREENOK","XAPISV3222P","82,01%","99,03%","67,67%","47.66%","C:68.63%","D:41.83%","E:70.71%","0","javaw#32--iexplore#30--javaw#46","100--100--96","0"
"GREENOK","XAPISV3223P","18,86%","33,80%","12,79%","46.54%","C:68.75%","D:41.68%","E:69.83%","0","iexplore#33--javaw#27--lsass","53--45--11","0"
"GREENOK","XAPISV3224P","32,42%","52,73%","12,77%","45.96%","C:68.78%","D:41.88%","E:69.67%","0","javaw#20--javaw#28--UcMapi#5","27--15--11","0"
"GREENOK","XAPISV3225P","48,00%","61,99%","31,90%","51.32%","C:68.82%","D:41.88%","E:69.98%","0","iexplore#26--iexplore#11--iexplore#22","90--79--54","0"
"GREENOK","XAPISV3226P","44,22%","65,21%","25,03%","49.36%","C:69.12%","D:41.7%","E:70.82%","0","iexplore#10--javaw#8--javaw#10","97--86--48","0"
"GREENOK","XAPISV3227P","37,74%","64,45%","19,53%","44.59%","C:68.75%","D:41.64%","E:69.98%","0","iexplore#26--javaw#44--javaw#34","100--89--42","0"
"GREENOK","XAPISV3228P","17,16%","31,83%","9,79%","46.36%","C:68.49%","D:41.82%","E:70.31%","0","iexplore#5--javaw#24--UcMapi","78--35--11","0"
"GREENOK","XAPISV3229P","27,05%","48,96%","12,45%","46.19%","C:68.65%","D:41.63%","E:70.4%","0","javaw#14--javaw#26--javaw#6","7--7--7","0"
"GREENOK","XAPISV3230P","37,86%","55,86%","27,80%","48.23%","C:68.81%","D:41.62%","E:69.73%","0","javaw#12--javaw#24--OutlookEmbed365","68--7--7","0"
"GREENOK","XAPISV3231P","49,86%","60,78%","25,19%","45.83%","C:68.76%","D:41.95%","E:71.24%","0","javaw#48--OUTLOOK--wfica32#2","87--68--41","0"
"GREENOK","XAPISV3232P","29,11%","40,43%","22,65%","47.98%","C:68.85%","D:41.87%","E:70.55%","0","javaw#2--javaw#30--lsass","18--7--7","0"
"GREENOK","XAPISV3233P","36,68%","46,00%","24,36%","49.28%","C:68.94%","D:41.76%","E:69.99%","0","iexplore#31--BrokerAgent--javaw#6","77--44--22","0"
"GREENOK","XAPISV3234P","25,98%","43,16%","13,86%","46.39%","C:68.45%","D:41.89%","E:70.93%","0","javaw#32--javaw#18--javaw#46","11--11--7","0"
"GREENOK","XAPISV3235P","22,00%","30,53%","11,32%","48.33%","C:68.54%","D:41.69%","E:69.68%","0","javaw#8--CtxSvcHost--javaw#10","78--22--14","0"
"GREENOK","XAPISV3236P","28,03%","35,78%","18,88%","45.81%","C:68.7%","D:41.83%","E:70.98%","0","javaw#38--BrokerAgent--javaw#10","100--69--30","0"
"GREENOK","XAPISV3237P","31,16%","48,63%","15,62%","45.2%","C:68.47%","D:41.85%","E:69.27%","0","EXB600#1--javaw#43--AcroRd32#3","82--35--35","0"
"GREENOK","XAPISV3238P","22,52%","37,55%","11,70%","46.83%","C:68.59%","D:41.72%","E:70.56%","0","Receiver#8--lync#8--AuthManSvr#8","0--0--0","0"
"GREENOK","XAPISV3239P","51,81%","68,55%","31,70%","43.07%","C:68.15%","D:41.82%","E:69.52%","0","iexplore#23--iexplore#16--javaw#2","84--76--53","0"
"GREENOK","XAPISV3240P","25,45%","34,76%","19,02%","46.8%","C:69.06%","D:41.62%","E:71.12%","0","iexplore#34--lsass--javaw#34","11--11--7","0"
"GREENOK","XAPISV3241P","37,65%","48,43%","26,17%","45.9%","C:68.57%","D:41.68%","E:70.51%","0","iexplore#37--javaw#39--javaw#19","81--70--23","0"
"GREENOK","XAPISV3242P","44,34%","59,38%","30,54%","46.71%","C:68.88%","D:41.84%","E:69.99%","0","javaw#14--iexplore#25--iexplore#24","97--94--79","0"
"GREENOK","XAPISV3243P","46,61%","59,41%","32,87%","46.96%","C:68.7%","D:41.72%","E:69.74%","0","IEOOP#8--javaw#32--ABTelnetPRC#8","0--0--0","0"
"GREENOK","XAPISV3244P","26,06%","28,52%","21,88%","47.94%","C:68.44%","D:41.82%","E:70.4%","0","CT2000--javaw#2--javaw#28","96--15--11","0"
"GREENOK","XAPISV3245P","28,73%","44,33%","18,74%","48.02%","C:68.6%","D:41.71%","E:70.45%","0","AcroRd32#2--javaw#16--WinTCPInW#10","70--59--51","0"
"GREENOK","XAPISV3246P","25,12%","48,63%","16,68%","46.27%","C:68.57%","D:41.56%","E:69.37%","0","javaw#25--javaw#18--javaw#34","19--19--19","0"
"GREENOK","XAPISV3247P","25,08%","32,68%","17,38%","46.39%","C:68.56%","D:41.72%","E:70.25%","0","javaw#26--javaw#32--iexplore#20","15--11--11","0"
"GREENOK","XAPISV3248P","46,65%","74,22%","30,66%","46.96%","C:68.39%","D:41.59%","E:70.19%","0","iexplore#28--iexplore#5--javaw#19","72--34--30","0"
"GREENOK","XAPISV3249P","41,33%","47,51%","38,34%","42.59%","C:68.44%","D:41.56%","E:69.2%","0","iexplore#23--iexplore#25--iexplore#24","83--79--79","0"
"GREENOK","XAPISV3250P","33,37%","58,98%","16,60%","45.54%","C:68.41%","D:41.51%","E:68.84%","0","iexplore#14--iexplore#19--javaw#3","100--96--36","0"
"GREENOK","XAPISV3251P","17,47%","30,85%","10,63%","45.92%","C:68.78%","D:41.85%","E:70.35%","0","iexplore#1--javaw#10--javaw#6","23--7--7","0"
"GREENOK","XAPISV3252P","29,04%","51,76%","23,32%","44.45%","C:68.15%","D:41.77%","E:69.09%","0","EXB600--javaw#26--IeEmbed","45--16--8","0"
"GREENOK","XAPISV3253P","27,35%","56,45%","17,94%","47.34%","C:68.37%","D:41.63%","E:68.89%","0","javaw#47--javaw#6--javaw#44","45--19--7","0"
"GREENOK","XAPISV3254P","31,82%","41,79%","24,80%","46.29%","C:68.47%","D:41.7%","E:70.29%","0","OUTLOOK#2--javaw#31--WINWORD#1","99--21--12","0"
"GREENOK","XAPISV3255P","13,09%","24,68%","6,83%","43.02%","C:68.23%","D:41.92%","E:69.2%","0","javaw#6--iexplore#1--javaw#2","7--7--3","0"
"GREENOK","XAPISV3256P","31,33%","46,68%","14,73%","47.42%","C:68.74%","D:41.87%","E:70.92%","0","javaw#22--javaw#6--javaw#20","23--15--15","0"
"GREENOK","XAPISV3257P","67,14%","84,03%","47,12%","50.19%","C:69.03%","D:41.94%","E:70.35%","0","iexplore#31--iexplore#30--javaw#20","100--100--7","0"
"GREENOK","XAPISV3258P","22,59%","30,67%","13,87%","45.05%","C:68.15%","D:41.65%","E:68.84%","0","javaw#10--javaw#26--OUTLOOK","73--20--12","0"
"GREENOK","XAPISV3259P","20,03%","23,87%","14,97%","47.21%","C:68.58%","D:41.64%","E:69.41%","0","javaw--javaw#16--iexplore#31","100--26--3","0"
"GREENOK","XAPISV3260P","30,34%","53,32%","17,96%","45.76%","C:68.69%","D:41.9%","E:70.72%","0","javaw#16--splwow64#3--OutlookEmbed365","100--94--7","0"
"GREENOK","XAPISV3261P","34,71%","50,10%","18,17%","46%","C:69.13%","D:41.72%","E:71.44%","0","iexplore#16--javaw#14--javaw#10","74--19--11","0"
"GREENOK","XAPISV3262P","40,47%","59,38%","26,37%","43.93%","C:68.54%","D:41.83%","E:69.83%","0","iexplore#11--javaw#34--javaw#42","98--94--59","0"
"GREENOK","XAPISV3263P","63,25%","75,00%","53,35%","53.37%","C:68.79%","D:41.76%","E:70.56%","0","javaw#12--javaw#10--iexplore#31","100--81--81","0"
