"Ping","Server","CPU Average / 30 sec","CPU Max","CPU Min","Memory Usage","%Ocupado C:","%Ocupado D:","%Ocupado E:","DiskQueue","3 TopProcess","3 TopProcessPercent","UpTime"
"GREENOK","XAPISV3161P","32,97%","46,28%","24,40%","46.34%","C:69.04%","D:41.87%","E:69.99%","0","iexplore#20--javaw#24--javaw#4","77--19--15","0"
"GREENOK","XAPISV3162P","36,41%","65,05%","24,06%","49.46%","C:68.9%","D:41.72%","E:70.25%","0","iexplore#39--javaw#38--iexplore#13","100--97--28","0"
"GREENOK","XAPISV3163P","15,18%","25,92%","7,81%","48.55%","C:68.65%","D:41.61%","E:69.63%","0","javaw#20--javaw#27--javaw#42","15--11--7","0"
"GREENOK","XAPISV3164P","39,86%","57,61%","20,66%","45.05%","C:68.6%","D:42.05%","E:70.05%","0","javaw#14--iexplore#14--javaw#18","11--7--7","0"
"GREENOK","XAPISV3165P","26,25%","62,89%","16,21%","50.28%","C:69.2%","D:41.58%","E:70.82%","0","javaw#28--iexplore#28--javaw#16","45--26--22","0"
"GREENOK","XAPISV3166P","24,60%","32,80%","18,74%","46.18%","C:68.89%","D:41.82%","E:69.51%","0","iexplore#34--javaw#46--javaw#24","79--15--11","0"
"GREENOK","XAPISV3167P","46,22%","63,71%","30,28%","47.96%","C:68.87%","D:41.69%","E:70.66%","0","javaw#38--javaw#44--OUTLOOK","95--25--14","0"
"GREENOK","XAPISV3168P","43,59%","57,64%","33,44%","47.07%","C:68.81%","D:41.74%","E:69.36%","0","iexplore#22--wfica32--javaw#2","95--15--11","0"
"GREENOK","XAPISV3169P","56,07%","72,27%","40,16%","48.83%","C:68.65%","D:41.76%","E:71.19%","0","iexplore#30--iexplore#8--iexplore#19","26--19--19","0"
"GREENOK","XAPISV3170P","26,01%","37,76%","13,09%","45.65%","C:69.11%","D:41.74%","E:70.97%","0","iexplore#11--javaw#44--wfica32","74--15--15","0"
"GREENOK","XAPISV3171P","61,66%","72,68%","55,31%","48.3%","C:68.62%","D:41.87%","E:69.52%","0","IeEmbed#5--iexplore#19--iexplore#26","95--70--46","0"
"GREENOK","XAPISV3172P","22,78%","37,18%","13,85%","44.29%","C:68.15%","D:41.81%","E:68.94%","0","javaw#10--csrss#10--javaw#4","94--3--3","0"
"GREENOK","XAPISV3173P","30,04%","36,13%","19,02%","52.44%","C:68.96%","D:41.76%","E:70.2%","0","iexplore#34--iexplore#33--IeEmbed#9","83--54--25","0"
"GREENOK","XAPISV3174P","57,10%","85,16%","28,90%","47%","C:68.69%","D:41.74%","E:69.57%","0","iexplore#26--iexplore#22--javaw#10","79--79--15","0"
"GREENOK","XAPISV3175P","23,40%","35,80%","10,15%","46.49%","C:68.37%","D:41.64%","E:69.1%","0","javaw#44--javaw#2--javaw#18","78--31--11","0"
"GREENOK","XAPISV3176P","30,74%","52,94%","18,74%","45.98%","C:69.14%","D:41.68%","E:70.19%","0","javaw#30--javaw#6--WinTCPInW#7","71--15--7","0"
"GREENOK","XAPISV3177P","38,77%","51,37%","21,68%","49.55%","C:69.1%","D:41.64%","E:69.88%","0","CseEngine--javaw#12--javaw#38","72--43--28","0"
"GREENOK","XAPISV3178P","38,17%","55,51%","27,54%","48.83%","C:69.03%","D:41.87%","E:69.51%","0","iexplore#17--javaw#36--lsass","81--29--7","0"
"GREENOK","XAPISV3179P","37,33%","51,95%","20,49%","46.06%","C:68.63%","D:42.05%","E:69.94%","0","javaw#16--javaw#34--CtxSvcHost#3","11--7--7","0"
"GREENOK","XAPISV3180P","30,80%","50,50%","19,97%","48.79%","C:69.11%","D:41.86%","E:70.31%","0","AcroRd32#3--javaw#12--SelfService","93--52--18","0"
"GREENOK","XAPISV3181P","27,68%","38,14%","20,31%","48.56%","C:68.82%","D:41.89%","E:70.72%","0","iexplore#29--javaw#42--javaw#16","83--37--18","0"
"GREENOK","XAPISV3182P","31,02%","56,09%","13,47%","49.27%","C:69.47%","D:42%","E:71.07%","0","javaw#6--javaw#34--javaw#26","100--29--18","0"
"GREENOK","XAPISV3183P","26,90%","37,95%","9,46%","43.89%","C:68.61%","D:41.71%","E:69.4%","0","javaw#11--javaw#10--javaw#6","23--7--7","0"
"GREENOK","XAPISV3184P","47,10%","78,87%","33,20%","50.17%","C:69.17%","D:41.74%","E:71.63%","0","javaw#34--iexplore#17--javaw#10","100--50--14","0"
"GREENOK","XAPISV3185P","47,09%","81,10%","18,73%","46.79%","C:68.36%","D:41.73%","E:68.8%","0","iexplore#29--iexplore#28--iexplore#15","86--79--15","0"
"GREENOK","XAPISV3186P","75,07%","95,70%","58,04%","51.77%","C:69.72%","D:41.78%","E:70.76%","0","javaw#24--iexplore#29--csrss#10","100--65--18","0"
"GREENOK","XAPISV3187P","22,60%","28,90%","16,09%","44.51%","C:68.45%","D:41.67%","E:69.62%","0","splwow64#4--csrss#10--winlogon#9","0--0--0","0"
"GREENOK","XAPISV3188P","36,88%","56,09%","20,39%","48.08%","C:69.21%","D:41.85%","E:71.54%","0","iexplore#26--javaw#43--javaw#34","82--43--19","0"
"GREENOK","XAPISV3189P","26,97%","42,59%","16,43%","44.01%","C:68.05%","D:41.74%","E:69.62%","0","javaw#10--javaw#18--AcroRd32#5","27--11--7","0"
"GREENOK","XAPISV3191P","54,01%","79,50%","32,24%","44%","C:68.19%","D:42.07%","E:70.92%","0","iexplore#5--iexplore#11--javaw#44","80--72--68","0"
"GREENOK","XAPISV3192P","33,97%","49,41%","29,49%","45.03%","C:68.74%","D:41.86%","E:71.13%","0","javaw#36--iexplore#16--javaw#34","100--98--34","0"
"GREENOK","XAPISV3193P","33,71%","54,88%","18,64%","49.07%","C:68.6%","D:41.84%","E:69.11%","0","javaw#26--OutlookEmbed365#1--javaw#34","7--7--3","0"
"GREENOK","XAPISV3194P","26,50%","37,31%","9,28%","43.72%","C:69.06%","D:41.82%","E:70.3%","0","javaw--javaw#46--iexplore#12","38--7--7","0"
"GREENOK","XAPISV3195P","40,12%","55,79%","24,80%","48.46%","C:68.67%","D:41.74%","E:69.93%","0","javaw#46--javaw#16--javaw#14","57--18--18","0"
"GREENOK","XAPISV3196P","43,75%","52,20%","31,06%","47.82%","C:68.47%","D:41.76%","E:69.42%","0","iexplore#27--javaw#42--javaw#12","100--19--15","0"
"GREENOK","XAPISV3197P","22,09%","42,18%","9,76%","46.71%","C:68.66%","D:41.73%","E:72.11%","0","iexplore#35--iexplore#9--UcMapi#8","22--18--11","0"
"GREENOK","XAPISV3198P","47,52%","65,07%","25,00%","45.64%","C:68.39%","D:42.04%","E:69.78%","0","IeEmbed#9--javaw#41--javaw#8","85--15--15","0"
"GREENOK","XAPISV3199P","33,01%","73,44%","9,37%","45.8%","C:68.81%","D:42.07%","E:71.09%","0","javaw#16--javaw#18--iexplore#9","96--92--84","0"
"GREENOK","XAPISV3200P","23,49%","34,24%","12,69%","49.95%","C:69.25%","D:41.76%","E:69.82%","0","javaw#12--javaw#25--javaw#22","11--11--7","0"
"GREENOK","XAPISV3201P","55,85%","71,90%","42,19%","47.68%","C:69.13%","D:41.79%","E:70.45%","0","javaw#46--javaw#2--iexplore#29","100--80--76","0"
"GREENOK","XAPISV3202P","38,04%","45,50%","30,85%","47.13%","C:68.65%","D:41.96%","E:70.19%","0","javaw#30--javaw#27--javaw#10","34--11--7","0"
"GREENOK","XAPISV3203P","17,85%","29,89%","9,38%","45.01%","C:68.86%","D:41.59%","E:69.68%","0","IH1200--lsass--javaw#38","34--15--11","0"
"GREENOK","XAPISV3204P","41,62%","63,49%","27,95%","51.25%","C:69.07%","D:41.86%","E:70.25%","0","DirectorComServer#8--IEOOP#8--javaw#33","0--0--0","0"
"GREENOK","XAPISV3205P","40,82%","71,51%","21,75%","50.19%","C:68.69%","D:41.79%","E:71.14%","0","iexplore#17--iexplore#18--splwow64#6","0--0--0","0"
"GREENOK","XAPISV3206P","53,07%","63,87%","37,90%","48.03%","C:68.78%","D:41.71%","E:69.69%","0","javaw#19--iexplore#25--javaw#12","99--77--48","0"
"GREENOK","XAPISV3207P","42,04%","56,71%","25,31%","43.19%","C:68.55%","D:41.85%","E:71.44%","0","javaw#44--javaw#30--wfica32","92--15--11","0"
"GREENOK","XAPISV3208P","16,03%","21,67%","10,22%","43.38%","C:68.61%","D:41.8%","E:69.94%","0","ssonsvr#8--taskhost#8--icak2meng#8","0--0--0","0"
"GREENOK","XAPISV3209P","16,10%","30,34%","7,84%","45.63%","C:69.05%","D:41.65%","E:69.68%","0","iexplore#25--javaw#22--javaw#34","51--7--7","0"
"GREENOK","XAPISV3210P","24,30%","41,80%","10,94%","46.78%","C:69.44%","D:42.14%","E:70.92%","0","javaw#24--WinTCPInW#6--lync#10","94--11--7","0"
"GREENOK","XAPISV3211P","55,76%","73,24%","21,67%","49.44%","C:68.72%","D:41.63%","E:69.73%","0","ab0100P#8--javaw#34--javaw#35","0--0--0","0"
"GREENOK","XAPISV3212P","39,97%","62,89%","19,92%","46.66%","C:68.77%","D:41.76%","E:70.4%","0","javaw#43--javaw#22--iexplore#28","26--22--15","0"
"GREENOK","XAPISV3213P","32,73%","43,57%","25,19%","47.68%","C:68.9%","D:41.63%","E:70.45%","0","iexplore#22--iexplore#3--javaw#6","100--20--12","0"
"GREENOK","XAPISV3214P","16,37%","29,70%","8,80%","45.71%","C:68.61%","D:41.75%","E:69.78%","0","javaw#6--iexplore#26--javaw#18","58--19--11","0"
"GREENOK","XAPISV3215P","26,47%","34,06%","15,84%","49.56%","C:69.05%","D:41.79%","E:71.09%","0","javaw#32--iexplore#21--iexplore#28","34--15--15","0"
"GREENOK","XAPISV3216P","47,60%","65,47%","33,60%","49.32%","C:68.95%","D:41.91%","E:70.14%","0","javaw#44--iexplore#19--javaw#2","100--94--14","0"
"GREENOK","XAPISV3217P","31,20%","52,04%","15,72%","46.78%","C:68.4%","D:41.81%","E:69.26%","0","iexplore#31--iexplore#25--BrokerAgent","35--27--15","0"
"GREENOK","XAPISV3218P","29,24%","43,75%","13,56%","50.89%","C:68.92%","D:41.74%","E:70.15%","0","javaw#38--javaw#32--javaw#2","7--7--7","0"
"GREENOK","XAPISV3219P","26,70%","39,64%","14,13%","46.73%","C:68.81%","D:41.87%","E:69.72%","0","javaw#32--javaw#42--javaw#14","100--75--22","0"
"GREENOK","XAPISV3220P","34,66%","56,64%","16,60%","48%","C:68.24%","D:41.71%","E:69.1%","0","javaw#18--IeEmbed#2--javaw#4","15--11--7","0"
"GREENOK","XAPISV3221P","25,13%","39,85%","11,23%","48.27%","C:68.75%","D:41.94%","E:70.14%","0","winlogon#9--ssonsvr#8--taskhost#8","0--0--0","0"
"GREENOK","XAPISV3222P","53,13%","69,17%","35,15%","48.75%","C:68.76%","D:41.86%","E:70.87%","0","iexplore#23--iexplore#27--iexplore#29","88--69--47","0"
"GREENOK","XAPISV3223P","48,52%","67,61%","38,68%","45.32%","C:68.55%","D:41.69%","E:69.88%","0","javaw#38--javaw#6--iexplore#36","62--55--27","0"
"GREENOK","XAPISV3224P","37,21%","54,38%","28,90%","46.36%","C:68.83%","D:41.91%","E:70.04%","0","javaw#20--javaw#32--javaw#40","100--49--15","0"
"GREENOK","XAPISV3225P","64,86%","78,32%","52,15%","52.14%","C:68.96%","D:41.92%","E:70.3%","0","javaw#6--iexplore#11--iexplore#26","100--80--76","0"
"GREENOK","XAPISV3226P","32,74%","44,65%","22,41%","49.26%","C:69.17%","D:41.71%","E:71.02%","0","iexplore#10--javaw#30--javaw#2","95--95--58","0"
"GREENOK","XAPISV3227P","32,10%","58,83%","17,77%","44.78%","C:68.79%","D:41.67%","E:69.98%","0","javaw#12--OUTLOOK--javaw#38","100--100--66","0"
"GREENOK","XAPISV3228P","35,76%","71,48%","23,70%","46.65%","C:68.48%","D:41.83%","E:70.31%","0","iexplore#5--javaw#8--iexplore#26","23--15--7","0"
"GREENOK","XAPISV3229P","35,84%","67,59%","16,25%","46.9%","C:68.71%","D:41.64%","E:70.45%","0","javaw#6--javaw#46--iexplore#19","65--7--7","0"
"GREENOK","XAPISV3230P","46,58%","55,12%","35,73%","48.04%","C:68.83%","D:41.64%","E:70.46%","0","iexplore#9--wfica32--javaw#24","48--41--11","0"
"GREENOK","XAPISV3231P","61,57%","87,06%","40,74%","46.55%","C:68.81%","D:41.96%","E:71.3%","0","javaw#49--OUTLOOK--iexplore#21","82--67--63","0"
"GREENOK","XAPISV3232P","26,17%","38,28%","17,97%","48.18%","C:68.77%","D:41.87%","E:70.6%","0","Receiver#8--javaw#26--WinTCPInW#6","100--76--29","0"
"GREENOK","XAPISV3233P","38,95%","58,63%","25,26%","49.5%","C:68.96%","D:41.76%","E:69.99%","0","iexplore#31--javaw#26--BrokerAgent","75--10--7","0"
"GREENOK","XAPISV3234P","43,59%","70,14%","20,85%","46.81%","C:68.47%","D:41.91%","E:70.93%","0","splwow64#3--javaw#48--IeEmbed","68--30--30","0"
"GREENOK","XAPISV3235P","32,07%","57,31%","18,59%","49%","C:68.53%","D:41.71%","E:69.73%","0","ABTelnetPRC#8--ab0100P#8--UcMapi#6","0--0--0","0"
"GREENOK","XAPISV3236P","20,76%","28,18%","14,56%","46.49%","C:68.76%","D:41.83%","E:70.98%","0","iexplore#3--BrokerAgent--iexplore#2","45--42--19","0"
"GREENOK","XAPISV3237P","29,42%","43,03%","19,54%","45.37%","C:68.49%","D:41.85%","E:69.27%","0","javaw#42--explorer#9--javaw#14","96--65--23","0"
"GREENOK","XAPISV3238P","38,87%","56,05%","28,70%","47.11%","C:68.56%","D:41.72%","E:70.56%","0","javaw#34--OUTLOOK#1--iexplore#26","11--7--7","0"
"GREENOK","XAPISV3239P","61,40%","79,49%","47,65%","44.35%","C:68.25%","D:41.94%","E:69.99%","0","iexplore#28--iexplore#16--javaw#18","100--78--15","0"
"GREENOK","XAPISV3240P","29,31%","38,29%","23,64%","47.01%","C:69.09%","D:41.62%","E:71.18%","0","javaw#20--javaw#32--iexplore#34","60--18--18","0"
"GREENOK","XAPISV3241P","45,22%","72,07%","29,88%","46.44%","C:68.59%","D:41.69%","E:70.51%","0","javaw#27--iexplore#37--javaw#29","92--84--69","0"
"GREENOK","XAPISV3242P","47,04%","65,43%","38,21%","47.02%","C:68.94%","D:41.84%","E:70.04%","0","iexplore#24--javaw#8--javaw","80--26--11","0"
"GREENOK","XAPISV3243P","63,02%","70,92%","46,92%","47.42%","C:68.57%","D:41.75%","E:69.79%","0","javaw#14--splwow64#11--iexplore#31","100--92--77","0"
"GREENOK","XAPISV3244P","22,43%","31,97%","13,09%","47.77%","C:68.42%","D:41.83%","E:70.4%","0","javaw#40--iexplore#22--javaw#32","31--27--7","0"
"GREENOK","XAPISV3245P","25,29%","40,43%","16,65%","48.49%","C:68.63%","D:41.72%","E:70.45%","0","javaw#28--CtxSvcHost#3--javaw#26","7--3--3","0"
"GREENOK","XAPISV3246P","28,06%","36,32%","16,21%","48.68%","C:68.88%","D:41.62%","E:69.73%","0","splwow64#2--splwow64#3--csrss#11","0--0--0","0"
"GREENOK","XAPISV3247P","28,63%","49,12%","17,46%","46.8%","C:68.58%","D:41.73%","E:70.25%","0","javaw#40--iexplore#20--javaw#36","31--11--7","0"
"GREENOK","XAPISV3248P","41,74%","61,56%","29,17%","42.16%","C:67.87%","D:41.59%","E:70.19%","0","javaw#30--WinTCPInW#7--UcMapi#3","64--16--16","0"
"GREENOK","XAPISV3249P","28,46%","39,06%","22,73%","42.36%","C:68.47%","D:41.56%","E:69.2%","0","iexplore#23--iexplore#24--iexplore#14","79--59--19","0"
"GREENOK","XAPISV3250P","26,74%","40,44%","17,20%","45.69%","C:68.45%","D:41.54%","E:68.84%","0","javaw#16--javaw#10--javaw#26","56--26--18","0"
"GREENOK","XAPISV3251P","32,99%","63,16%","18,63%","46.31%","C:68.85%","D:41.87%","E:70.56%","0","javaw#40--wfica32--iexplore#26","98--15--7","0"
"GREENOK","XAPISV3252P","27,69%","37,03%","20,50%","44.8%","C:68.21%","D:41.77%","E:69.09%","0","iexplore#27--UcMapi#7--javaw#42","100--15--11","0"
"GREENOK","XAPISV3253P","26,55%","48,83%","11,14%","47.78%","C:68.38%","D:41.64%","E:68.89%","0","CseEngine--javaw#42--UcMapi","83--15--11","0"
"GREENOK","XAPISV3254P","24,32%","29,11%","17,59%","46.29%","C:68.48%","D:41.7%","E:70.29%","0","javaw#2--BrokerAgent--javaw#20","100--26--26","0"
"GREENOK","XAPISV3255P","41,37%","52,87%","29,75%","43.46%","C:68.28%","D:41.92%","E:69.26%","0","lync#7--SelfServicePlugin#8--AuthManSvr#8","0--0--0","0"
"GREENOK","XAPISV3256P","28,64%","41,53%","18,25%","47.41%","C:68.74%","D:41.87%","E:70.92%","0","javaw#2--javaw#42--javaw#10","56--49--22","0"
"GREENOK","XAPISV3257P","62,98%","82,15%","42,30%","51.26%","C:69.04%","D:41.94%","E:70.46%","0","iexplore#30--iexplore#31--iexplore#17","100--100--32","0"
"GREENOK","XAPISV3258P","24,34%","40,49%","15,63%","45.55%","C:68.17%","D:41.65%","E:68.9%","0","javaw#30--javaw#38--WINWORD","30--15--11","0"
"GREENOK","XAPISV3259P","29,42%","45,20%","16,43%","48.22%","C:68.66%","D:41.64%","E:69.57%","0","iexplore#1--javaw#10--javaw#2","100--18--14","0"
"GREENOK","XAPISV3260P","34,02%","44,33%","24,21%","46.43%","C:68.71%","D:41.9%","E:70.77%","0","javaw#32--WinTCPInW#7--iexplore#15","89--23--7","0"
"GREENOK","XAPISV3261P","31,72%","40,63%","21,37%","43.08%","C:68.8%","D:41.73%","E:71.49%","0","iexplore#18--iexplore#16--javaw#14","100--77--8","0"
"GREENOK","XAPISV3262P","33,66%","53,37%","20,47%","46.04%","C:68.83%","D:41.91%","E:70.2%","0","javaw#18--splwow64#5--iexplore#20","87--87--19","0"
"GREENOK","XAPISV3263P","66,59%","74,68%","55,70%","53.57%","C:68.86%","D:41.76%","E:70.61%","0","javaw#12--iexplore#31--iexplore#38","93--79--10","0"
"GREENOK","XAPISV3264P","32,99%","51,36%","20,11%","49.32%","C:69.32%","D:41.72%","E:70.71%","0","javaw#49--javaw#30--OUTLOOK#1","86--11--11","0"
"GREENOK","XAPISV3265P","46,15%","57,23%","32,03%","46.41%","C:68.85%","D:41.72%","E:69.83%","0","javaw#44--EXCEL#2--javaw#32","67--41--15","0"
"GREENOK","XAPISV3266P","19,22%","28,32%","11,72%","49.68%","C:69.12%","D:41.7%","E:70.25%","0","javaw#14--UcMapi#5--javaw#36","11--11--7","0"
"GREENOK","XAPISV3267P","21,45%","36,26%","9,18%","45.05%","C:68.8%","D:42%","E:70.24%","0","javaw#8--wfica32--tibemsd","7--7--7","0"
"GREENOK","XAPISV3268P","34,33%","60,62%","14,45%","44.76%","C:73.57%","D:41.85%","E:74.57%","0","javaw#20--javaw#4--iexplore#33","100--23--11","0"
"GREENOK","XAPISV3269P","21,03%","33,20%","15,31%","49.14%","C:69.2%","D:41.93%","E:70.45%","0","javaw#23--javaw#35--iexplore#9","73--40--29","0"
"GREENOK","XAPISV3270P","36,47%","71,21%","18,34%","49.42%","C:69.58%","D:41.79%","E:70.66%","0","javaw--audiodg--javaw#2","15--11--11","0"
"GREENOK","XAPISV3271P","44,69%","60,19%","31,18%","46.27%","C:68.31%","D:41.96%","E:69.16%","0","javaw#28--EXB600#1--javaw#26","100--74--17","0"
"GREENOK","XAPISV3272P","48,25%","71,38%","31,00%","47.56%","C:68.66%","D:41.8%","E:69.52%","0","javaw#24--iexplore#27--lsass","74--70--18","0"
"GREENOK","XAPISV3273P","36,27%","66,12%","22,85%","47.1%","C:68.87%","D:41.8%","E:69.84%","0","IeEmbed#2--iexplore#24--spoolsv","31--31--15","0"
"GREENOK","XAPISV3274P","32,63%","45,71%","14,73%","45.13%","C:68.71%","D:42.3%","E:70.22%","0","iexplore#17--iexplore#19--javaw#2","28--16--16","0"
"GREENOK","XAPISV3275P","28,10%","37,48%","18,81%","44.07%","C:68.83%","D:41.66%","E:70.5%","0","BrokerAgent--javaw#22--javaw#21","20--4--4","0"
"GREENOK","XAPISV3276P","42,07%","70,76%","24,87%","47.36%","C:69.1%","D:41.72%","E:70.35%","0","iexplore#13--iexplore#6--iexplore","100--76--16","0"
"GREENOK","XAPISV3277P","43,28%","61,33%","18,80%","48.21%","C:68.78%","D:41.71%","E:69.92%","0","javaw#34--javaw#18--javaw#22","81--32--21","0"
"GREENOK","XAPISV3278P","24,91%","34,57%","17,27%","44.72%","C:68.84%","D:41.87%","E:70.81%","0","javaw#46--iexplore#27--javaw#44","61--15--11","0"
"GREENOK","XAPISV3279P","42,99%","63,31%","32,42%","48.89%","C:68.56%","D:41.82%","E:69.36%","0","javaw#16--javaw#49--iexplore#15","100--66--40","0"
"GREENOK","XAPISV3280P","71,36%","79,32%","60,40%","44.3%","C:68.32%","D:41.91%","E:69.36%","0","WINWORD--iexplore#11--iexplore#17","100--73--73","0"
"GREENOK","XAPISV3281P","13,98%","26,17%","5,85%","47.03%","C:68.9%","D:41.89%","E:70.13%","0","BD0600--javaw#40--OUTLOOK#1","74--11--11","0"
"GREENOK","XAPISV3282P","29,49%","34,63%","23,82%","43.23%","C:68.36%","D:41.67%","E:70.31%","0","javaw#18--javaw#24--javaw#21","98--47--3","0"
"GREENOK","XAPISV3283P","35,33%","47,85%","27,29%","43.76%","C:68.36%","D:41.77%","E:69.26%","0","iexplore#10--iexplore#31--javaw#10","42--19--7","0"
"GREENOK","XAPISV3284P","26,99%","34,83%","21,09%","48.87%","C:68.62%","D:41.57%","E:70.2%","0","iexplore#29--GS5600--javaw#22","82--29--14","0"
"GREENOK","XAPISV3285P","22,02%","31,05%","14,42%","49.12%","C:68.68%","D:41.77%","E:69.41%","0","javaw#36--javaw#22--javaw#14","74--41--14","0"
"GREENOK","XAPISV3286P","19,97%","31,70%","12,29%","47.58%","C:68.84%","D:41.8%","E:69.77%","0","iexplore#1--javaw#12--javaw#34","28--16--8","0"
"GREENOK","XAPISV3287P","40,60%","59,57%","28,39%","49.48%","C:69%","D:41.71%","E:71.08%","0","javaw#46--iexplore#15--iexplore#7","94--80--25","0"
"GREENOK","XAPISV3288P","23,75%","33,86%","16,11%","50.03%","C:68.45%","D:41.8%","E:69.58%","0","javaw#34--javaw#26--lsass","7--7--3","0"
"GREENOK","XAPISV3289P","36,69%","47,17%","24,09%","48.78%","C:69.15%","D:41.69%","E:70.92%","0","splwow64#8--iexplore#18--spoolsv","91--87--11","0"
"GREENOK","XAPISV3290P","57,64%","85,17%","32,36%","47.6%","C:68.73%","D:42.04%","E:70.19%","0","AcroRd32#6--iexplore#30--javaw#36","74--71--60","0"
"GREENOK","XAPISV3291P","26,78%","39,06%","16,21%","45.98%","C:68.57%","D:41.74%","E:69.83%","0","EXB600#1--iexplore#1--javaw#24","31--11--7","0"
"GREENOK","XAPISV3292P","32,11%","42,96%","23,92%","46.78%","C:69.21%","D:41.8%","E:70.3%","0","iexplore#22--javaw#22--javaw#28","100--7--7","0"
"GREENOK","XAPISV3293P","50,87%","84,38%","22,51%","45.93%","C:68.32%","D:41.84%","E:69.41%","0","javaw#34--OM3700--javaw#22","100--95--41","0"
"GREENOK","XAPISV3294P","27,83%","35,28%","21,36%","43.84%","C:68.81%","D:41.79%","E:69.94%","0","iexplore#11--javaw#22--javaw#14","19--15--11","0"
"GREENOK","XAPISV3295P","34,39%","53,12%","24,09%","51.03%","C:69.46%","D:41.82%","E:72.65%","0","javaw#33--DirectorComServer#8--ab0100P#8","0--0--0","0"
"GREENOK","XAPISV3296P","40,00%","49,06%","28,11%","46.47%","C:68.84%","D:41.72%","E:69.99%","0","javaw#8--OUTLOOK--javaw#36","57--26--7","0"
"GREENOK","XAPISV3297P","61,07%","79,51%","44,33%","46.73%","C:68.93%","D:41.97%","E:71.19%","0","Receiver#8--lync#6--SelfServicePlugin#8","0--0--0","0"
"GREENOK","XAPISV3298P","46,06%","63,90%","33,01%","45.97%","C:68.45%","D:41.86%","E:70.66%","0","iexplore#9--javaw#39--javaw#45","100--64--57","0"
"GREENOK","XAPISV3299P","36,93%","47,72%","27,35%","45.68%","C:68.34%","D:41.81%","E:69%","0","iexplore#16--javaw#18--javaw#22","86--15--3","0"
"GREENOK","XAPISV3300P","31,90%","51,37%","15,71%","49.58%","C:68.69%","D:41.59%","E:69.31%","0","javaw#24--javaw#22--javaw#10","45--15--7","0"
"GREENOK","XAPISV3301P","45,43%","64,94%","26,70%","48.23%","C:68.72%","D:42.03%","E:70.14%","0","iexplore#9--lync#8--iexplore#27","72--15--7","0"
"GREENOK","XAPISV3302P","50,44%","61,54%","35,56%","48.57%","C:68.47%","D:41.78%","E:69.01%","0","javaw#48--javaw#20--iexplore#20","100--83--49","0"
"GREENOK","XAPISV3303P","24,79%","36,20%","13,68%","50.2%","C:70%","D:41.77%","E:72.01%","0","UcMapi#1--javaw#44--javaw#28","11--7--7","0"
"GREENOK","XAPISV3304P","60,07%","80,86%","30,46%","48.35%","C:68.52%","D:41.76%","E:70.35%","0","javaw#34--iexplore#27--javaw#4","100--76--18","0"
"GREENOK","XAPISV3305P","31,26%","44,93%","20,52%","47.03%","C:68.7%","D:41.73%","E:69.73%","0","iexplore#17--OUTLOOK--iexplore#35","15--7--3","0"
"GREENOK","XAPISV3306P","29,46%","42,97%","20,50%","45.76%","C:69%","D:41.73%","E:70.24%","0","javaw#6--javaw#14--lsass","11--3--3","0"
"GREENOK","XAPISV3307P","24,34%","31,25%","13,95%","46.59%","C:69.26%","D:41.83%","E:70.82%","0","iexplore#22--UcMapi--iexplore#13","63--11--7","0"
"GREENOK","XAPISV3308P","53,21%","72,66%","38,09%","46.87%","C:68.92%","D:41.76%","E:69.98%","0","javaw#24--javaw#20--iexplore#29","100--63--18","0"
"GREENOK","XAPISV3309P","53,99%","77,02%","33,66%","51.14%","C:69.4%","D:41.74%","E:71.05%","0","iexplore#27--iexplore#39--javaw#35","86--79--34","0"
"GREENOK","XAPISV3310P","20,39%","28,97%","13,67%","48.38%","C:68.79%","D:41.93%","E:70.09%","0","javaw#26--javaw#28--javaw#32","25--14--11","0"
"GREENOK","XAPISV3311P","28,94%","36,33%","17,58%","44.41%","C:68.8%","D:41.66%","E:69.52%","0","javaw#18--UcMapi--encsvc","11--11--7","0"
"GREENOK","XAPISV3312P","32,72%","56,81%","20,34%","49.4%","C:68.91%","D:41.71%","E:69.47%","0","javaw#16--iexplore#16--javaw#4","100--10--7","0"
"GREENOK","XAPISV3313P","16,86%","25,42%","11,21%","46.92%","C:68.71%","D:41.64%","E:70.03%","0","IeEmbed#4--javaw#20--javaw#30","19--15--7","0"
"GREENOK","XAPISV3314P","20,61%","30,47%","14,85%","49.68%","C:68.88%","D:41.69%","E:69.78%","0","javaw#10--WinTCPInW#2--javaw#22","82--14--7","0"
"GREENOK","XAPISV3315P","47,03%","58,63%","24,41%","48.93%","C:68.74%","D:41.76%","E:69.51%","0","iexplore#30--javaw#10--iexplore#3","18--14--10","0"
"GREENOK","XAPISV3316P","57,49%","79,73%","43,82%","50.18%","C:68.56%","D:41.75%","E:69.15%","0","iexplore#26--iexplore#31--javaw#8","81--77--62","0"
"GREENOK","XAPISV3325P","52,33%","58,60%","45,71%","43.59%","C:69.06%","D:41.73%","E:69.82%","0","iexplore#13--iexplore#18--iexplore#20","89--85--81","0"
"GREENOK","XAPISV3326P","40,96%","56,25%","24,30%","44.17%","C:68.7%","D:41.65%","E:70.61%","0","VDARedirector#9--dwm#9--wfshell#9","0--0--0","0"
"GREENOK","XAPISV3327P","33,73%","46,08%","24,60%","47.53%","C:68.95%","D:41.76%","E:70.66%","0","VDARedirector#8--AppVStreamingUX#8--dwm#8","0--0--0","0"
